Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
RELIANCE,EQ,5-Apr-19,1353.05,1360.95,1363.9,1343,1355.85,1353.9,1352.52,6728239,9100090312,131955,2231490,33.17
RELIANCE,EQ,8-Apr-19,1353.9,1356,1357.5,1323.7,1328,1329.25,1335.09,8723577,11646734561,216174,4345575,49.81
RELIANCE,EQ,9-Apr-19,1329.25,1328.9,1340.7,1321,1338,1334.45,1330.46,9497621,12636159791,202524,4554495,47.95
RELIANCE,EQ,10-Apr-19,1334.45,1337.95,1348,1326.5,1331,1331.4,1337.99,7612711,10185730758,152322,3054830,40.13
RELIANCE,EQ,11-Apr-19,1331.4,1332.95,1353,1329,1350,1346.8,1338.41,5741333,7684265512,139852,2274089,39.61
RELIANCE,EQ,12-Apr-19,1346.8,1350,1356.9,1336.65,1340,1343.1,1346.08,5919742,7968461251,147697,2037194,34.41
RELIANCE,EQ,15-Apr-19,1343.1,1345,1348.95,1335,1339,1340.15,1341.32,4245127,5694089312,90689,1497000,35.26
RELIANCE,EQ,16-Apr-19,1340.15,1345,1360,1340,1345,1343.75,1349.7,7936553,10711981440,199659,4217307,53.14
RELIANCE,EQ,18-Apr-19,1343.75,1375,1389.75,1365,1386.05,1385.95,1379.51,17960482,24776645490,337505,6905750,38.45
RELIANCE,EQ,22-Apr-19,1385.95,1360,1367,1341.3,1344,1345.35,1353.82,10792748,14611422111,289829,3826256,35.45
RELIANCE,EQ,23-Apr-19,1345.35,1348,1373,1346,1364.65,1363.85,1362.98,9055300,12342230169,183025,2687211,29.68
RELIANCE,EQ,24-Apr-19,1363.85,1370.3,1394.8,1366.25,1389.5,1389.5,1379.35,7360887,10153225468,182147,2800119,38.04
RELIANCE,EQ,25-Apr-19,1389.5,1389.1,1412.4,1362.6,1370,1372.4,1391.77,13929820,19387122710,275583,6097094,43.77
RELIANCE,EQ,26-Apr-19,1372.4,1375,1395.95,1370.7,1392,1392.8,1383.98,6889444,9534854406,160625,2543349,36.92
RELIANCE,EQ,30-Apr-19,1392.8,1396.4,1396.4,1366.8,1392.45,1392.8,1384.81,10217019,14148587975,210909,4720683,46.2
RELIANCE,EQ,2-May-19,1392.8,1392,1413.9,1382.1,1403.1,1405.05,1402.33,8682505,12175759294,203263,3311981,38.15
RELIANCE,EQ,3-May-19,1405.05,1407.95,1417.5,1402.65,1409.9,1408.85,1412.19,6510169,9193624810,174995,2762984,42.44
RELIANCE,EQ,6-May-19,1408.85,1398,1402.8,1378.1,1382.95,1384.9,1392.39,7237910,10078024781,151864,3763775,52
RELIANCE,EQ,7-May-19,1384.9,1394.8,1395,1340.2,1341,1343.5,1361.64,8877095,12087393002,214252,4066700,45.81
RELIANCE,EQ,8-May-19,1343.5,1340,1340,1292.2,1297.75,1299.45,1313.1,14610543,19185103692,354813,6922545,47.38
RELIANCE,EQ,9-May-19,1299.45,1288.8,1288.8,1251.75,1253.15,1256.45,1265.1,19507368,24678759802,389079,9685998,49.65
RELIANCE,EQ,10-May-19,1256.45,1265,1277.7,1245,1245.75,1251.15,1263.56,11226831,14185772329,231193,3221387,28.69
RELIANCE,EQ,13-May-19,1251.15,1247.9,1260.8,1227.5,1229.9,1232.05,1246.96,8047801,10035248863,165987,2507496,31.16
RELIANCE,EQ,14-May-19,1232.05,1236.5,1269.35,1231.5,1267,1260.45,1252.66,13001004,16285800117,237275,5416017,41.66
RELIANCE,EQ,15-May-19,1260.45,1273,1278,1250.6,1256,1256.9,1269.53,11163801,14172762818,199165,5331570,47.76
RELIANCE,EQ,16-May-19,1256.9,1259.95,1271.9,1258.1,1269.2,1265.35,1264.7,6606652,8355421933,165495,2695057,40.79
RELIANCE,EQ,17-May-19,1265.35,1267,1276.95,1252,1269,1267.4,1268.85,7898440,10021920301,153297,3087049,39.08
RELIANCE,EQ,20-May-19,1267.4,1313.6,1337.7,1303.5,1328.55,1325.9,1319.23,12333937,16271303255,291230,6076425,49.27
RELIANCE,EQ,21-May-19,1325.9,1332.2,1367,1330.05,1339.9,1339.8,1348,13872055,18699517120,294207,5712146,41.18
RELIANCE,EQ,22-May-19,1339.8,1345.65,1359.7,1335.1,1344,1340.4,1345.18,11287400,15183604297,210505,4593115,40.69
RELIANCE,EQ,23-May-19,1340.4,1372,1392,1325,1336,1333.9,1364.45,17722514,24181412650,328622,5356239,30.22
RELIANCE,EQ,24-May-19,1333.9,1348,1353.8,1316.5,1338,1336.85,1334.73,10180759,13588548475,237096,2740195,26.92
RELIANCE,EQ,27-May-19,1336.85,1337.1,1337.5,1307,1313.2,1310.65,1322.83,7349720,9722442982,161412,2344542,31.9
RELIANCE,EQ,28-May-19,1310.65,1319.8,1334.8,1313.35,1330,1323.75,1323.88,19472659,25779560282,327818,9947020,51.08
RELIANCE,EQ,29-May-19,1323.75,1321,1333.3,1304.15,1315.6,1313.05,1321.09,7112830,9396655635,183211,1983629,27.89
RELIANCE,EQ,30-May-19,1313.05,1316.25,1342,1316.25,1330,1329.75,1329.55,10740841,14280455588,198892,3938278,36.67
RELIANCE,EQ,31-May-19,1329.75,1337.9,1341.9,1320.2,1330.1,1330.15,1330.68,11760178,15649085826,203751,4867709,41.39
RELIANCE,EQ,3-Jun-19,1330.15,1335,1367.25,1321.2,1364,1360.2,1344.47,8483610,11405935738,168454,3426100,40.38
RELIANCE,EQ,4-Jun-19,1360.2,1357.45,1374.25,1348.1,1353,1351.65,1358.17,7059911,9588561365,167875,1999768,28.33
RELIANCE,EQ,6-Jun-19,1351.65,1361.9,1361.9,1321.1,1326.15,1327.35,1335.47,7664319,10235481154,199549,3562547,46.48
RELIANCE,EQ,7-Jun-19,1327.35,1325.95,1327.25,1305.6,1311,1314.9,1314.55,6730595,8847672553,180263,1966742,29.22
RELIANCE,EQ,10-Jun-19,1314.9,1320.9,1327,1310.1,1320.5,1319.15,1319.5,5380148,7099110100,151279,1985597,36.91
RELIANCE,EQ,11-Jun-19,1319.15,1321.85,1334.5,1318,1329.55,1329.15,1327.51,5253790,6974448670,136433,1979424,37.68
RELIANCE,EQ,12-Jun-19,1329.15,1334.7,1338.4,1325,1333.2,1332.15,1332.57,4707716,6273369872,125940,1470130,31.23
RELIANCE,EQ,13-Jun-19,1332.15,1330,1334.7,1308.65,1323.65,1327.25,1322.47,7171189,9483684625,190475,3440145,47.97
RELIANCE,EQ,14-Jun-19,1327.25,1321.9,1325,1309.4,1320,1317.55,1316.01,6831331,8990093262,153945,3520760,51.54
RELIANCE,EQ,17-Jun-19,1317.55,1320,1320,1278.5,1282.25,1282.3,1291.9,6815554,8805027721,180983,2875500,40.83
RELIANCE,EQ,18-Jun-19,1282.3,1278.9,1287.95,1269.1,1278.5,1281,1279.9,7679193,9828580500,176329,3400661,42.7
RELIANCE,EQ,19-Jun-19,1281,1286.9,1302,1262.6,1282,1277.35,1284.31,6625604,8509322280,179058,2254672,34.03
RELIANCE,EQ,20-Jun-19,1277.35,1280,1300,1278,1299.9,1296.75,1288.38,4914012,6331138795,120935,1864061,37.93
RELIANCE,EQ,21-Jun-19,1296.75,1295.95,1296,1275.55,1278.7,1279.5,1282.04,10623098,13619185209,153633,7333771,69.04
RELIANCE,EQ,24-Jun-19,1279.5,1272.15,1276.45,1257.1,1261.85,1262.4,1264.03,5150998,6511020817,149137,2132564,41.4
RELIANCE,EQ,25-Jun-19,1262.4,1258.9,1298,1254.25,1295.4,1295.85,1281.36,6842363,8767510683,157350,2090674,30.55
RELIANCE,EQ,26-Jun-19,1295.85,1291,1304.6,1286.35,1291.9,1294.15,1295.88,5299942,6868096872,137376,1423008,26.85
RELIANCE,EQ,27-Jun-19,1294.15,1293.15,1296.9,1271,1276,1274.15,1281.11,11385972,14586656141,213461,6117120,53.73
RELIANCE,EQ,28-Jun-19,1274.15,1277.1,1282.85,1248.65,1254,1253.1,1261.89,8659721,10927608371,212372,4949244,57.15
RELIANCE,EQ,1-Jul-19,1253.1,1258.05,1272.65,1246.45,1268.9,1268.85,1263.04,6162080,7782945943,145700,1723543,27.97
RELIANCE,EQ,2-Jul-19,1268.85,1273.95,1281,1263.3,1279,1278.5,1272.92,4638751,5904738864,128065,1426211,30.75
RELIANCE,EQ,3-Jul-19,1278.5,1282.9,1286.5,1275.05,1282,1282.55,1281.62,4026032,5159834855,144904,1524004,37.85
RELIANCE,EQ,4-Jul-19,1282.55,1281.4,1291,1280,1284,1284,1285.9,4275148,5497406372,104947,1731027,40.49
RELIANCE,EQ,5-Jul-19,1284,1285.1,1290.5,1260,1262.9,1263.35,1275.14,4995344,6369748472,128927,1898594,38.01
RELIANCE,EQ,8-Jul-19,1263.35,1258,1268.1,1248.2,1252.5,1252.05,1256.53,6404544,8047480742,230442,2846182,44.44
RELIANCE,EQ,9-Jul-19,1252.05,1248.95,1283.5,1245.5,1283,1280.1,1272.67,8016757,10202649426,190477,3696748,46.11
RELIANCE,EQ,10-Jul-19,1280.1,1280.05,1289.35,1268.7,1277.1,1278.85,1277.53,5494315,7019145793,189719,2127946,38.73
RELIANCE,EQ,11-Jul-19,1278.85,1287,1289.8,1279.3,1280.5,1281.55,1284.68,3935460,5055815448,135350,1678654,42.65
RELIANCE,EQ,12-Jul-19,1281.55,1283,1300,1278.05,1278.55,1280.5,1292.37,7174054,9271567813,170857,2943891,41.04
RELIANCE,EQ,15-Jul-19,1280.5,1285,1289.5,1270.35,1276.5,1276.1,1276.79,4873164,6221997658,115484,2806704,57.6
RELIANCE,EQ,16-Jul-19,1276.1,1279.95,1294.9,1277.05,1292.1,1293,1285.92,4604019,5920407971,143941,2151811,46.74
RELIANCE,EQ,17-Jul-19,1293,1294.3,1297,1280,1280.5,1281.85,1287.12,4334958,5579597026,125052,2124452,49.01
RELIANCE,EQ,18-Jul-19,1281.85,1282,1286.4,1258,1264.9,1261.85,1269.25,5459896,6929997087,154201,3041238,55.7
RELIANCE,EQ,19-Jul-19,1261.85,1268.2,1272.95,1242.7,1253,1249,1256.85,7468515,9386768752,218081,3573381,47.85
RELIANCE,EQ,22-Jul-19,1249,1251,1284.5,1227.3,1278.1,1280.5,1262.08,13300153,16785913907,324798,4610837,34.67
RELIANCE,EQ,23-Jul-19,1280.5,1285,1293.9,1260.4,1275,1273.55,1281.65,9287951,11903864962,231082,4500528,48.46
RELIANCE,EQ,24-Jul-19,1273.55,1273.5,1278.8,1253.55,1260,1259.1,1261.14,6943982,8757320632,214822,4092320,58.93
RELIANCE,EQ,25-Jul-19,1259.1,1264,1269.05,1227,1235,1231.5,1245.25,9968545,12413340500,224275,4147870,41.61
RELIANCE,EQ,26-Jul-19,1231.5,1231.5,1242.5,1210,1217,1213.8,1222.79,9320481,11396954500,247585,3725754,39.97
RELIANCE,EQ,29-Jul-19,1213.8,1216.9,1222,1205.1,1211.4,1210.95,1212.37,8058035,9769288353,209633,4222688,52.4
RELIANCE,EQ,30-Jul-19,1210.95,1213.95,1220,1175.95,1177.6,1180.9,1199.24,9533344,11432780839,230470,5042852,52.9
RELIANCE,EQ,31-Jul-19,1180.9,1175.75,1185,1162.4,1165.2,1166.25,1173.86,9705619,11393035592,291399,5616490,57.87
RELIANCE,EQ,1-Aug-19,1166.25,1163.4,1188.2,1150.35,1185.75,1180.25,1163.85,10344862,12039909017,299918,5120707,49.5
RELIANCE,EQ,2-Aug-19,1180.25,1175.7,1198.25,1162.1,1183.55,1184.35,1181.63,10865385,12838863669,279007,5009673,46.11
RELIANCE,EQ,5-Aug-19,1184.35,1167,1167,1128,1141,1143.35,1143.81,13897461,15896018245,331944,7353421,52.91
RELIANCE,EQ,6-Aug-19,1143.35,1134.75,1149.6,1122,1122.35,1128.3,1137.27,13288909,15113039873,313122,7029679,52.9
RELIANCE,EQ,7-Aug-19,1128.3,1126.5,1138.55,1103.1,1104.4,1109.4,1118.77,11588879,12965339878,328317,4677011,40.36
RELIANCE,EQ,8-Aug-19,1109.4,1108.35,1158,1095.3,1156.65,1152.35,1124.86,14262936,16043824121,296960,6323162,44.33
RELIANCE,EQ,9-Aug-19,1152.35,1161.85,1175.5,1152.3,1161,1162.1,1166.33,10043949,11714585303,251552,3975739,39.58
RELIANCE,EQ,13-Aug-19,1162.1,1233.15,1302.8,1226,1275.3,1274.75,1274.8,47923444,61092901704,855344,17737691,37.01
RELIANCE,EQ,14-Aug-19,1274.75,1304,1304.45,1280.35,1288,1288.25,1292.12,14487137,18719162022,317664,5340545,36.86
RELIANCE,EQ,16-Aug-19,1288.25,1291.2,1291.8,1273,1278.5,1278,1280.75,10047496,12868358694,274722,5383619,53.58
RELIANCE,EQ,19-Aug-19,1278,1281.05,1296.8,1280,1290,1292.6,1289.52,7459859,9619648793,210583,3445959,46.19
RELIANCE,EQ,20-Aug-19,1292.6,1289.8,1292.6,1272.6,1278.55,1275.95,1280.83,6843460,8765276621,167203,3120955,45.6
RELIANCE,EQ,21-Aug-19,1275.95,1275.65,1278.65,1266.5,1271.05,1270.95,1271.42,4881553,6206485612,131602,1910801,39.14
RELIANCE,EQ,22-Aug-19,1270.95,1270.95,1271,1238.9,1244.2,1246.75,1251.88,6414937,8030748574,178072,2560780,39.92
RELIANCE,EQ,23-Aug-19,1246.75,1239,1284,1226.5,1276,1275.85,1258.18,9741262,12256262869,216956,3046594,31.28
RELIANCE,EQ,26-Aug-19,1275.85,1294,1294,1259,1265,1266.8,1274.2,8778739,11185873443,238915,3902952,44.46
RELIANCE,EQ,27-Aug-19,1266.8,1285,1285,1261.2,1274.35,1274.85,1272.49,12984396,16522569647,271002,7846459,60.43
RELIANCE,EQ,28-Aug-19,1274.85,1273.75,1281,1256.05,1260.05,1263.3,1266.27,5305639,6718393215,132293,1838944,34.66
RELIANCE,EQ,29-Aug-19,1263.3,1256.45,1260.25,1235.3,1242.05,1241.75,1247.45,8635974,10772946075,161172,4042596,46.81
RELIANCE,EQ,30-Aug-19,1241.75,1245.5,1254.4,1221,1253,1248.55,1237.5,11308120,13993833783,258498,5345295,47.27
RELIANCE,EQ,3-Sep-19,1248.55,1242.25,1243,1200,1200.45,1206.4,1222.13,8563009,10465120848,199762,3923254,45.82
RELIANCE,EQ,4-Sep-19,1206.4,1200.55,1205.25,1186.05,1202.4,1201.15,1196,15063355,18015841145,267845,7565881,50.23
RELIANCE,EQ,5-Sep-19,1201.15,1206.8,1213.2,1193.3,1193.4,1198.6,1202.7,10512763,12643724991,191114,3254760,30.96
RELIANCE,EQ,6-Sep-19,1198.6,1203,1229,1195.25,1220.5,1222.5,1215.37,10600234,12883178006,211038,3398248,32.06
RELIANCE,EQ,9-Sep-19,1222.5,1220.65,1233,1213.15,1221.7,1222.2,1224.14,5370758,6574555885,126178,1201029,22.36
RELIANCE,EQ,11-Sep-19,1222.2,1222.5,1240,1222.5,1232.05,1234.4,1233.81,5544468,6840842137,141564,1711218,30.86
RELIANCE,EQ,12-Sep-19,1234.4,1235,1240.45,1205.7,1211.5,1210.35,1222.41,5431139,6639105042,133763,1784319,32.85
RELIANCE,EQ,13-Sep-19,1210.35,1212,1228.5,1206.9,1226.7,1225.6,1216.36,5919260,7199926784,156260,1873608,31.65
RELIANCE,EQ,16-Sep-19,1225.6,1189,1219.1,1186.1,1210.6,1210.75,1205.64,9393731,11325440053,185168,3647917,38.83
RELIANCE,EQ,17-Sep-19,1210.75,1211,1211,1193.5,1196.95,1197.45,1201.83,7150435,8593600264,166672,3189652,44.61
RELIANCE,EQ,18-Sep-19,1197.45,1204.95,1216.3,1197.2,1209,1205.7,1205.99,6827281,8233652162,202069,2038379,29.86
RELIANCE,EQ,19-Sep-19,1205.7,1207.85,1209.7,1172.65,1179,1179.05,1189.5,6293454,7486075537,175486,1834750,29.15
RELIANCE,EQ,20-Sep-19,1179.05,1187.95,1269.9,1174.3,1254.35,1254.35,1238.4,22019674,27269067452,392062,9257860,42.04
RELIANCE,EQ,23-Sep-19,1254.35,1274.15,1281,1235,1236.35,1239.2,1249.95,9879751,12349237345,218447,3446361,34.88
RELIANCE,EQ,24-Sep-19,1239.2,1243.6,1298.8,1242.75,1277.5,1278.7,1282.47,15982067,20496560838,378923,5249582,32.85
RELIANCE,EQ,25-Sep-19,1278.7,1284,1295,1268.85,1280.6,1279.55,1284.48,8316894,10682857321,213332,2502977,30.1
RELIANCE,EQ,26-Sep-19,1279.55,1292,1298.8,1283.5,1296.5,1296.8,1293.25,8389212,10849310880,186669,3376852,40.25
RELIANCE,EQ,27-Sep-19,1296.8,1292.5,1315,1284,1307.5,1309.05,1307.46,8712980,11391851166,216408,2511179,28.82
RELIANCE,EQ,30-Sep-19,1309.05,1310,1335.75,1305.55,1333.4,1332.25,1322.09,11549746,15269859907,288338,5500331,47.62
RELIANCE,EQ,1-Oct-19,1332.25,1337,1342,1293.3,1303.7,1304.9,1320.17,8192597,10815596239,199164,2523507,30.8
RELIANCE,EQ,3-Oct-19,1304.9,1286,1314.7,1281.3,1311.6,1311.05,1305.35,6183107,8071137690,160832,2530785,40.93
RELIANCE,EQ,4-Oct-19,1311.05,1319.9,1328.6,1303.85,1307.75,1308.1,1318.17,6853954,9034653712,185130,3099523,45.22
RELIANCE,EQ,7-Oct-19,1308.1,1308.1,1320.8,1301.7,1308.9,1310.1,1312.08,4599818,6035333162,121109,1835479,39.9
RELIANCE,EQ,9-Oct-19,1310.1,1308.7,1329.95,1292.5,1328.7,1324.75,1309.53,8040938,10529814619,182007,3984784,49.56
RELIANCE,EQ,10-Oct-19,1324.75,1325,1369,1321,1360.15,1362.75,1356.95,16003744,21716222026,375692,8609946,53.8
RELIANCE,EQ,11-Oct-19,1362.75,1363.7,1365.6,1336.55,1350.1,1352.6,1352.25,7587648,10260367695,224923,3400105,44.81
RELIANCE,EQ,14-Oct-19,1352.6,1364.95,1364.95,1350.85,1356.9,1358,1358.27,6123412,8317237659,118992,3590983,58.64
RELIANCE,EQ,15-Oct-19,1358,1362.5,1370,1354.3,1364.15,1364.15,1364.34,4422075,6033214999,144636,2043101,46.2
RELIANCE,EQ,16-Oct-19,1364.15,1369.9,1379.65,1363.7,1374.5,1372.35,1371.43,8870701,12165579724,183051,5663142,63.84
RELIANCE,EQ,17-Oct-19,1372.35,1375,1399,1372,1394.95,1396.5,1384.72,7332464,10153421510,164517,3665912,50
RELIANCE,EQ,18-Oct-19,1396.5,1404,1427.9,1398.7,1416,1416.35,1416.38,12856410,18209582126,228083,5482520,42.64
RELIANCE,EQ,22-Oct-19,1416.35,1425,1436.85,1403.35,1417.4,1414.15,1420.93,12703054,18050195874,317936,4811890,37.88
RELIANCE,EQ,23-Oct-19,1414.15,1416.3,1425.95,1383.15,1394,1392.4,1403.41,8432964,11834877911,214712,3936577,46.68
RELIANCE,EQ,24-Oct-19,1392.4,1401,1441.4,1386.55,1435.1,1436.45,1415.13,10351384,14648603629,247194,3772686,36.45
RELIANCE,EQ,25-Oct-19,1436.45,1441.1,1441.45,1411.25,1428.25,1431.2,1426.02,6190013,8827068858,163477,1995488,32.24
RELIANCE,EQ,27-Oct-19,1431.2,1441,1445,1430,1435.5,1434.25,1437.86,1378313,1981825201,39531,347306,25.2
RELIANCE,EQ,29-Oct-19,1434.25,1445.5,1480,1442.1,1470.1,1467.05,1465.55,11780494,17264861676,321298,6278189,53.29
RELIANCE,EQ,30-Oct-19,1467.05,1480,1484.55,1460.3,1482.6,1479.1,1471.89,7470723,10996072296,259287,4052278,54.24
RELIANCE,EQ,31-Oct-19,1479.1,1484,1489.65,1461.7,1465.1,1464.35,1471.86,8898168,13096851142,193629,4972388,55.88
RELIANCE,EQ,1-Nov-19,1464.35,1455,1461.8,1441,1456.15,1456.9,1451.6,6356579,9227241717,236195,3504112,55.13
RELIANCE,EQ,4-Nov-19,1456.9,1465.9,1471,1445.1,1460.65,1457.65,1456.28,6429329,9362882584,203644,3603931,56.05
RELIANCE,EQ,5-Nov-19,1457.65,1463.1,1468.95,1441,1447.5,1447.3,1449.21,5799318,8404412066,154824,3229832,55.69
RELIANCE,EQ,6-Nov-19,1447.3,1442.7,1446.45,1428.5,1433,1434.9,1436.25,6686289,9603195009,158809,3953109,59.12
RELIANCE,EQ,7-Nov-19,1434.9,1435,1463,1432.2,1461,1458.6,1448.68,6438749,9327688346,135012,3465630,53.82
RELIANCE,EQ,8-Nov-19,1458.6,1449,1459.65,1441.3,1446,1445.5,1448.5,5494844,7959284446,141759,2437863,44.37
RELIANCE,EQ,11-Nov-19,1445.5,1439.1,1444.25,1422.55,1427.8,1427.8,1431.4,5192423,7432416175,145722,2643548,50.91
RELIANCE,EQ,13-Nov-19,1427.8,1430,1475.9,1430,1469.1,1472.3,1460.74,11532364,16845751337,213111,4972794,43.12
RELIANCE,EQ,14-Nov-19,1472.3,1476,1481.6,1455.8,1458.25,1462.75,1466.92,6518339,9561881077,127557,2601168,39.91
RELIANCE,EQ,15-Nov-19,1462.75,1465.65,1486.8,1463.15,1466.8,1470.85,1476.84,7173674,10594340066,152000,3241407,45.18
RELIANCE,EQ,18-Nov-19,1470.85,1472.65,1486,1455.4,1460.05,1459.2,1468.4,6435097,9449287322,128242,3180530,49.42
RELIANCE,EQ,19-Nov-19,1459.2,1467,1514.9,1465,1511.55,1509.75,1496.45,13795569,20644325395,285115,4937220,35.79
RELIANCE,EQ,20-Nov-19,1509.75,1555.05,1572.4,1543.2,1548.5,1547.65,1559.65,19904164,31043534027,376334,8724272,43.83
RELIANCE,EQ,21-Nov-19,1547.65,1545,1556,1528.55,1540.5,1537.6,1538.44,6810577,10477684602,160090,2929568,43.01
RELIANCE,EQ,22-Nov-19,1537.6,1542.1,1569.5,1537.6,1548.05,1546.5,1551.32,10218978,15852947452,200632,4268321,41.77
RELIANCE,EQ,25-Nov-19,1546.5,1551.15,1564.8,1551,1562,1561.55,1559.1,6924313,10795666734,119670,3320341,47.95
RELIANCE,EQ,26-Nov-19,1561.55,1568.1,1576.35,1556,1561.2,1560.25,1563.16,16152137,25248383481,218748,11981538,74.18
RELIANCE,EQ,27-Nov-19,1560.25,1559.95,1575.5,1556.1,1575.1,1569.85,1564.27,4408336,6895829808,107469,1986795,45.07
RELIANCE,EQ,28-Nov-19,1569.85,1572.65,1584.15,1563.95,1582,1580.3,1576.23,6284885,9906407922,163816,2661145,42.34
RELIANCE,EQ,29-Nov-19,1580.3,1581.95,1581.95,1547.85,1553,1551.15,1558.76,8484822,13225831194,237128,5173503,60.97
RELIANCE,EQ,2-Dec-19,1551.15,1600,1614.45,1577,1586.9,1586.5,1592.74,14275186,22736671351,273497,6992944,48.99
RELIANCE,EQ,3-Dec-19,1586.5,1592.75,1594,1572.6,1582,1578.9,1580.07,5938786,9383687343,132025,3133860,52.77
RELIANCE,EQ,4-Dec-19,1578.9,1573,1577.5,1533.75,1554.5,1552.7,1551.77,9594828,14888958079,246981,4608716,48.03
RELIANCE,EQ,5-Dec-19,1552.7,1574,1579.75,1544,1551,1550.85,1561.41,9117022,14235446633,217414,3598940,39.47
RELIANCE,EQ,6-Dec-19,1550.85,1553,1568,1541.1,1554.5,1554.9,1555.3,5982129,9304004870,127437,1885092,31.51
RELIANCE,EQ,9-Dec-19,1554.9,1556.15,1577.4,1546.5,1572.95,1572.6,1565.26,5779807,9046924671,142669,2531122,43.79
RELIANCE,EQ,10-Dec-19,1572.6,1572.05,1573.6,1554.15,1564.9,1561.95,1561.68,4650906,7263249188,135279,2193614,47.17
RELIANCE,EQ,11-Dec-19,1561.95,1555.6,1574.5,1550.6,1561,1562.4,1560.15,5652698,8819046878,159685,2602643,46.04
RELIANCE,EQ,12-Dec-19,1562.4,1570.25,1573.85,1556.65,1571.1,1568.2,1564.76,4720977,7387206060,134048,2509810,53.16
RELIANCE,EQ,13-Dec-19,1568.2,1580,1590,1572.4,1584.05,1582.9,1580.61,5791522,9154160089,138857,2543114,43.91
RELIANCE,EQ,16-Dec-19,1582.9,1592,1593.9,1564.35,1571,1566.6,1575.62,5436951,8566568694,143743,2335358,42.95
RELIANCE,EQ,17-Dec-19,1566.6,1566.75,1579,1555.55,1567,1562.7,1564.71,9291724,14538834628,188391,5268563,56.7
RELIANCE,EQ,18-Dec-19,1562.7,1563,1580,1562,1577.15,1575.85,1569.63,6739582,10578662434,220134,3537553,52.49
RELIANCE,EQ,19-Dec-19,1575.85,1573.7,1614.9,1571.8,1613,1609.95,1595.68,9375484,14960269699,194045,4087484,43.6
RELIANCE,EQ,20-Dec-19,1609.95,1615,1617.55,1596.1,1600,1599.1,1604.6,9724619,15604131779,164538,4876789,50.15
RELIANCE,EQ,23-Dec-19,1599.1,1560.1,1577.55,1557.8,1570.95,1571.4,1567.33,11478429,17990493040,259306,4767846,41.54
RELIANCE,EQ,24-Dec-19,1571.4,1568.9,1572.05,1542.5,1544.5,1546.45,1555.42,8251144,12833955163,194127,4099215,49.68
RELIANCE,EQ,26-Dec-19,1546.45,1541.65,1552.95,1510.15,1515.8,1515.4,1527.47,13605737,20782349005,208335,5789002,42.55
RELIANCE,EQ,27-Dec-19,1515.4,1527,1546.2,1521.3,1542,1542.35,1533.58,8081591,12393781505,160454,2660881,32.93
RELIANCE,EQ,30-Dec-19,1542.35,1545.95,1547.65,1528.05,1546.25,1544.2,1538.15,7828402,12041287379,141979,3041526,38.85
RELIANCE,EQ,31-Dec-19,1544.2,1542,1543.7,1508.05,1516,1514.05,1525.14,10150467,15480924274,220938,5044928,49.7
RELIANCE,EQ,1-Jan-20,1514.05,1518,1527.1,1505.5,1511.8,1509.6,1515.23,6402372,9701063103,122265,1523290,23.79
RELIANCE,EQ,2-Jan-20,1509.6,1512,1540.95,1512,1534.1,1535.3,1530.86,8096561,12394709676,151727,3386321,41.82
RELIANCE,EQ,3-Jan-20,1535.3,1533,1541.65,1523,1536,1537.15,1532.73,9593498,14704283072,149003,5288843,55.13
RELIANCE,EQ,6-Jan-20,1537.15,1520,1527.9,1498,1499.9,1501.5,1512.57,11209343,16954936800,225138,6398638,57.08
RELIANCE,EQ,7-Jan-20,1501.5,1519,1534.5,1513.5,1526.95,1524.6,1523.12,7627191,11617096335,180713,3049916,39.99
RELIANCE,EQ,8-Jan-20,1524.6,1515,1534.45,1510,1514,1513.15,1518.24,7336561,11138643618,169662,2863686,39.03
RELIANCE,EQ,9-Jan-20,1513.15,1538.6,1550,1531.25,1549.5,1548,1541.76,6849606,10560431963,154953,2657056,38.79
RELIANCE,EQ,10-Jan-20,1548,1551.9,1557.95,1539.65,1546.85,1547.65,1549.42,5704686,8838954165,136340,2546462,44.64
RELIANCE,EQ,13-Jan-20,1547.65,1545.05,1558.7,1538.4,1539.85,1543.7,1548.94,8358090,12946146807,143022,5030540,60.19
RELIANCE,EQ,14-Jan-20,1543.7,1540,1550,1521.85,1529.1,1529.4,1533.76,7230788,11090262628,173502,3796096,52.5
RELIANCE,EQ,15-Jan-20,1529.4,1535.85,1539.9,1518.25,1524.1,1523.85,1526.75,7231393,11040550715,212172,3990113,55.18
RELIANCE,EQ,16-Jan-20,1523.85,1529,1543.35,1528,1538.7,1537.9,1535.41,5873662,9018508367,164724,2552659,43.46
RELIANCE,EQ,17-Jan-20,1537.9,1553.5,1584.95,1553.2,1581,1581,1573,13469708,21187907268,279304,5551881,41.22
RELIANCE,EQ,20-Jan-20,1581,1609,1609,1526.4,1532.2,1532.35,1557.85,14878868,23179100842,338270,5239886,35.22
RELIANCE,EQ,21-Jan-20,1532.35,1528.6,1545.85,1522,1535,1533.9,1535.68,8650831,13284891871,233395,3328773,38.48
RELIANCE,EQ,22-Jan-20,1533.9,1544,1546.75,1531.1,1535.25,1533.35,1538.16,4719245,7258954216,143828,2043807,43.31
